Time in UTC+01:00;X in mm/s;Y in mm/s;Z in mm/s
10.12.2023 23:59:55.15200;-0,004970859;0,011566808;0,00891409
10.12.2023 23:59:55.15300;-0,004182213;0,011495112;0,008794597
10.12.2023 23:59:55.15400;-0,003202381;0,01151901;0,009224769
10.12.2023 23:59:55.15500;-0,002939499;0,010921552;0,008412224
10.12.2023 23:59:55.15600;-0,002987295;0,009870023;0,007814764
10.12.2023 23:59:55.15700;-0,003274076;0,008961886;0,007647476
10.12.2023 23:59:55.15800;-0,003608653;0,008651207;0,006882729
10.12.2023 23:59:55.15900;-0,003369669;0,008890191;0,005950693
10.12.2023 23:59:55.16000;-0,003441364;0,008675105;0,005162046
10.12.2023 23:59:55.16100;-0,003441364;0,008364427;0,00379984
10.12.2023 23:59:55.16200;-0,003154584;0,008125443;0,001816276
10.12.2023 23:59:55.16300;-0,002700515;0,007527984;0,000836443
10.12.2023 23:59:55.16400;-0,002055259;0,006452558;-0,00028678
10.12.2023 23:59:55.16500;-0,001887971;0,005496623;-0,00262882
10.12.2023 23:59:55.16600;-0,001816276;0,004636283;-0,004540689
10.12.2023 23:59:55.16700;-0,001410003;0,003847637;-0,005090351
10.12.2023 23:59:55.16800;-0,00117102;0,003608653;-0,00568781
10.12.2023 23:59:55.16900;-0,000932036;0,003369669;-0,007026119
10.12.2023 23:59:55.17000;-0,000764748;0,002867803;-0,007551882
10.12.2023 23:59:55.17100;-0,001075426;0,002222548;-0,007910359
10.12.2023 23:59:55.17200;-0,000884239;0,001816276;-0,008794597
10.12.2023 23:59:55.17300;-0,000334577;0,001194918;-0,009631041
10.12.2023 23:59:55.17400;-7,17E-05;0,000191187;-0,0102285
10.12.2023 23:59:55.17500;-7,17E-05;-0,000406272;-0,011280027
10.12.2023 23:59:55.17600;-0,000215085;-0,000955935;-0,012403251
10.12.2023 23:59:55.17700;0,000621357;-0,001123223;-0,01283342
10.12.2023 23:59:55.17800;0,001266613;-0,000955935;-0,013645965
10.12.2023 23:59:55.17900;0,001194918;-0,001099325;-0,014434611
10.12.2023 23:59:55.18000;0,001362207;-0,001147121;-0,014458509
